序號,路期,號碼,備註,路考日期,路考項目,
800,0025AAA101,7,0025A016,,,
832,0025AAA101,8,0025A001,,,
792,0025AAA101,9,0025A013,,,
815,0025AAA101,10,0025A011,,,
814,0025AAA101,11,0025A008,,,
803,0025AAA101,12,0025A004,,,
827,0025AAA101,13,0025A003,,,
884,0025AAA101,14,0025A015,,,
826,0025AAA101,15,0025A034,,,
785,0025AAA101,16,0025A035,,,
820,0025AAA101,17,0025A033,,,
788,0025AAA101,18,0025A025,,,
806,0025AAA101,19,0025A030,,,
872,0025AAA101,20,0025A028,,,
892,0025AAA101,21,0025A042,,,
848,0025AAA101,22,0025A041,,,
825,0025AAA101,23,0025A032,,,
880,0025AAA101,24,0025A019,,,
893,0025AAA101,25,0025A021,,,
854,0025AAA101,26,0025A038,,,
844,0025AAA101,27,0025A039,,,
783,0025AAA101,28,0025A031,,,
860,0025AAA101,29,0025A036,,,
873,0025AAA101,30,0025A037,,,
743,0025AAA101,31,0024B103補,,,
571,0025AAA101,32,0024A040補,,,
856,0025AAA101,33,0025A029,,,
778,0025AAA102,1,0024B109補,,,
1084,0025BAA103,28,0025B138,,,
1055,0025BAA103,29,0025B140,,,
966,0025BAA103,30,0025B132,,,
792,0025BAA104,1,0025A013補,,,
1051,0025BAA104,2,0025B168,,,
1102,0025BAA104,3,0025B156,,,
1033,0025BAA104,4,0025B155,,,
1067,0025BAA104,5,0025B159,,,
1098,0025BAA104,6,0025B162,,,
1085,0025BAA104,7,0025B163,,,
977,0025BAA104,8,0025B164,,,
716,0025BAA104,9,0024B052補,,,
1031,0025BAA104,10,0025B028,,,
606,0025BAA104,11,0025B006,,,
941,0025BAA104,12,0025B021,,,
986,0025BAA104,13,0025B008,,,
918,0025BAA104,14,0025B005,,,
967,0025BAA104,15,0025B027,,,
982,0025BAA104,16,0025B016,,,
919,0025BAA104,17,0025B017,,,
493,0025BAA104,18,0025B018,,,
1326,0025BAA104,19,0001A028補,,,
908,0025BAA104,20,0025B007,,,
959,0025BAA104,21,0025B010,,,
947,0025BAA104,22,0025B022,,,
952,0025BAA104,23,0025B011,,,
1005,0025BAA104,24,0025B012,,,
1083,0025BAA104,25,0025B080,,,
958,0025BAA104,26,0025B013,,,
1015,0025BAA104,27,0025B025,,,
920,0025BAA104,28,0025B001,,,
956,0025BAA104,29,0025B014,,,
697,0025BAA105,1,0024B099補,,,
942,0025BAA105,2,0025B145,,,
1002,0025BAA105,3,0025B146,,,
1006,0025BAA105,4,0025B154,,,
1012,0025BAA105,5,0025B151,,,
854,0025BAA105,6,0025A038補,,,
806,0025BAA105,7,0025A030補,,,
743,0025BAA105,8,0024B103補,,,
627,0025BAA105,9,0024A084補,,,
1075,0025BAA105,10,0025B158,,,
1032,0025BAA105,11,0025B161,,,
910,0025BAA105,12,0025B090,,,
1082,0025BAA105,13,0025B089,,,
1014,0025BAA105,14,0025B108,,,
988,0025BAA105,15,0025B093,,,
1045,0025BAA105,16,0025B111,,,
964,0025BAA105,17,0025B095,,,
938,0025BAA105,18,0025B082,,,
909,0025BAA105,19,0025B091,,,
898,0025BAA105,20,0025B088,,,
899,0025BAA105,21,0025B087,,,
946,0025BAA105,22,0025B086,,,
990,0025BAA105,23,0025B094,,,
960,0025BAA105,24,0025B096,,,
1073,0025BAA105,25,0025B109,,,
1022,0025BAA105,26,0025B100,,,
1011,0025BAA105,27,0025B110,,,
869,0025BAA105,28,0025B097,,,
987,0025BAA105,29,0025B084,,,
1058,0025BAA105,30,0025B139,,,
799,0025BAA106,1,0025A080補,,,
601,0025BAA106,2,0024A078補,,,
1034,0025BAA106,3,0025B160,,,
940,0025BAA106,4,0025B157,,,
1029,0025BAA106,5,0025B166,,,
1059,0025BAA106,6,0025B167,,,
834,0025BAA106,7,0025A065補,,,
851,0025BAA106,8,0025A074補,,,
717,0025BAA106,9,0024B023補,,,
945,0025BAA106,10,0025B015,,,
838,0025BAA106,11,0025B004,,,
1030,0025BAA106,12,0025B009,,,
1004,0025BAA106,13,0025B002,,,
951,0025BAA106,14,0025B003,,,
950,0025BAA106,15,0025B019,,,
916,0025BAA106,16,0025B020,,,
1041,0025BAA106,17,0025B024,,,
1028,0025BAA106,18,0025B026,,,
915,0025BAA106,19,0025B101,,,
912,0025BAA106,20,0025B085,,,
969,0025BAA106,21,0025B081,,,
975,0025BAA106,22,0025B092,,,
981,0025BAA106,23,0025B098,,,
971,0025BAA106,24,0025B103,,,
931,0025BAA106,25,0025B104,,,
1044,0025BAA106,26,0025B107,,,
1099,0025BAA106,27,0025B112,,,
1042,0025BAA106,28,0025B106,,,
1052,0025BAA106,29,0025B105,,,
780,0025BAA106,30,0025B102,,,
322,0022AAA101,1,0001A006補,,,
111,0022AAA104,8,0022A070,,,
163,0022AAA104,9,0022A072,,,
95,0022AAA104,10,0022A068,,,
126,0022AAA104,11,0022A065,,,
47,0022AAA104,12,0022A057,,,
137,0022AAA104,13,0022A064,,,
190,0022AAA104,14,0022A056,,,
178,0022AAA104,15,0022A061,,,
121,0022AAA104,16,0022A047,,,
101,0022AAA104,17,0022A062,,,
13,0022AAA104,18,0021B027補,,,
320,0022AAA104,19,0001A007補,,,
35,0022AAA104,20,0022A052,,,
99,0022AAA104,21,0022A067,,,
140,0022AAA104,22,0022A060,,,
134,0022AAA104,23,0022A058,,,
123,0022AAA104,24,0022A051,,,
177,0022AAA104,25,0022A125,,,
86,0022AAA104,26,0022A059,,,
74,0022AAA104,27,0022A063,,,
116,0022AAA104,28,0022A045,,,
82,0022AAA105,1,0022A079,,,
138,0022AAA105,2,0022A073,,,
155,0022AAA105,3,0022A082,,,
152,0022AAA105,4,0022A081,,,
97,0022AAA105,5,0022A080,,,
145,0022AAA105,6,0022A131,,,
50,0022AAA105,7,0022A134,,,
133,0022AAA105,8,0022A135,,,
175,0022AAA105,9,0022A089,,,
187,0022AAA105,10,0022A090,,,
81,0022AAA105,11,0022A091,,,
181,0022AAA105,12,0022A092,,,
80,0022AAA105,13,0022A137,,,
84,0022AAA105,14,0022A138,,,
63,0022AAA105,15,0022A139,,,
162,0022AAA105,16,0022A141,,,
161,0022AAA105,17,0022A140,,,
184,0022AAA105,18,0022A112,,,
188,0022AAA105,19,0022A116,,,
157,0022AAA105,20,0022A124,,,
176,0022AAA105,21,0022A113,,,
159,0022AAA105,22,0022A114,,,
167,0022AAA105,23,0022A115,,,
189,0022AAA105,24,0022A118,,,
165,0022AAA105,25,0022A119,,,
185,0022AAA105,26,0022A120,,,
160,0022AAA105,27,0022A121,,,
182,0022AAA105,28,0022A122,,,
170,0022AAA105,29,0022A123,,,
1164,0026AAA101,1,0026A082,,,
741,0026AAA101,2,0024B004補,,,
1031,0026AAA101,3,0025B028補,,,
1153,0026AAA101,4,0026A069,,,
1071,0026AAA101,5,0025B023補,,,
956,0026AAA101,6,0025B014補,,,
717,0026AAA101,7,0024B023補,,,
1030,0026AAA101,8,0025B009補,,,
1004,0026AAA101,9,0025B002補,,,
762,0026AAA101,10,0024B024補,,,
1100,0026AAA101,11,0026A075,,,
1191,0026AAA101,12,0026A073,,,
1078,0026AAA101,13,0025B054補,,,
1154,0026AAA101,14,0026A071,,,
1135,0026AAA101,15,0026A078,,,
1250,0026AAA101,16,0026A111,,,
834,0026AAA101,17,0025A065補,,,
1123,0026AAA101,18,0026A084,,,
1143,0026AAA101,19,0026A081,,,
1063,0026AAA101,20,0026A077,,,
1157,0026AAA101,21,0026A079,,,
1093,0026AAA101,22,0026A072,,,
1202,0026AAA101,23,0026A074,,,
1119,0026AAA101,24,0026A076,,,
1238,0026AAA101,25,0026A080,,,
1120,0026AAA101,26,0026A105,,,
1196,0026AAA101,27,0026A110,,,
1069,0026AAA101,28,0026A106,,,
1218,0026AAA101,29,0026A108,,,
1233,0026AAA101,30,0026A109,,,
1256,0026AAA101,31,0026A083,,,
1417,0026AAA101,32,0001A029補,,,
1047,0026AAA101,33,0025B165補,,,
321,0026AAA101,34,0001A008補,,,
934,0026AAA102,1,0025B047補,,,
970,0026AAA102,2,0025B040補,,,
900,0026AAA102,3,0025B030補,,,
1137,0026AAA102,4,0026A062,,,
1026,0026AAA102,5,0025B053補,,,
1076,0026AAA102,6,0025B055補,,,
1244,0026AAA102,7,0026A101,,,
1213,0026AAA102,8,0026A089,,,
1121,0026AAA102,9,0026A097,,,
66,0023BAA104,29,0023B095,,,
389,0024AAA101,1,0023A076補,,,
619,0024AAA101,2,0024A058,,,
447,0024AAA101,3,0023B068補,,,
604,0024AAA101,4,0024A063,,,
641,0024AAA101,5,0024A057,,,
642,0024AAA101,6,0024A066,,,
565,0024AAA101,7,0024A060,,,
658,0024AAA101,8,0001A022補,,,
554,0024AAA101,9,0024A061,,,
582,0024AAA102,1,0024A073,,,
512,0024AAA102,2,0023B023補,,,
446,0024AAA102,3,0023B003補,,,
510,0024AAA102,4,0023B011補,,,
637,0024AAA102,5,0024A098,,,
577,0024AAA102,6,0024A086,,,
650,0024AAA102,7,0024A070,,,
568,0024AAA102,8,0024A069,,,
585,0024AAA102,9,0024A093,,,
614,0024AAA102,10,0024A065,,,
551,0024AAA102,11,0024A097,,,
549,0024AAA102,12,0024A089,,,
599,0024AAA102,13,0024A081,,,
608,0024AAA102,14,0024A100,,,
638,0024AAA102,15,0024A071,,,
602,0024AAA102,16,0024A072,,,
576,0024AAA102,17,0024A074,,,
601,0024AAA102,18,0024A078,,,
591,0024AAA102,19,0024A079,,,
548,0024AAA102,20,0024A080,,,
627,0024AAA102,21,0024A084,,,
653,0024AAA102,22,0024A102,,,
649,0024AAA102,23,0024A101,,,
557,0024AAA102,24,0024A083,,,
622,0024AAA102,25,0024A082,,,
618,0024AAA102,26,0024A077,,,
594,0024AAA102,27,0024A076,,,
556,0024AAA102,28,0024A075,,,
525,0024AAA102,29,0023B099補,,,
636,0024AAA103,1,0024A094,,,
570,0024AAA103,2,0024A091,,,
646,0024AAA103,3,0024A062,,,
569,0024AAA103,4,0024A090,,,
580,0024AAA103,5,0024A087,,,
583,0024AAA103,6,0024A088,,,
624,0024AAA103,7,0024A068,,,
640,0024AAA103,8,0024A067,,,
644,0024AAA103,9,0024A085,,,
626,0024AAA103,10,0024A092,,,
581,0024AAA103,11,0024A095,,,
643,0024AAA103,12,0024A025,,,
566,0024AAA103,13,0024A006,,,
589,0024AAA103,14,0024A013,,,
562,0024AAA103,15,0024A004,,,
633,0024AAA103,16,0024A001,,,
526,0024AAA103,17,0023B098補,,,
645,0024AAA103,18,0024A022,,,
656,0024AAA103,19,0024A009,,,
615,0024AAA103,20,0024A007,,,
620,0024AAA103,21,0024A002,,,
586,0024AAA103,22,0024A003,,,
623,0024AAA103,23,0024A019,,,
630,0024AAA103,24,0024A014,,,
547,0024AAA103,25,0024A011,,,
598,0024AAA103,26,0024A012,,,
555,0024AAA103,27,0024A010,,,
579,0024AAA103,28,0024A008,,,
635,0024AAA103,29,0024A005,,,
464,0024AAA104,1,0023B034補,,,
442,0024AAA104,2,0023B030補,,,
472,0024AAA104,3,0023B037補,,,
523,0024AAA104,4,0023B036補,,,
492,0024AAA104,5,0023B071補,,,
489,0024AAA104,6,0024A099,,,
459,0024AAA104,7,0023B078補,,,
477,0024AAA104,8,0023B080補,,,
530,0024AAA104,9,0023B094補,,,
546,0024AAA104,10,0024A041,,,
605,0024AAA104,11,0024A018,,,
541,0024AAA104,12,0024A030,,,
610,0024AAA104,13,0024A032,,,
542,0024AAA104,14,0024A023,,,
545,0024AAA104,15,0024A033,,,
588,0024AAA104,16,0024A038,,,
647,0024AAA104,17,0024A039,,,
607,0024AAA104,18,0024A034,,,
563,0024AAA104,19,0024A042,,,
600,0024AAA104,20,0024A020,,,
451,0024AAA104,21,0023B091補,,,
634,0024AAA104,22,0024A015,,,
611,0024AAA104,23,0024A029,,,
564,0024AAA104,24,0024A035,,,
628,0024AAA104,25,0024A031,,,
103,0022BAA101,1,0022A019補,,,
100,0022BAA101,2,0022A098補,,,
220,0022BAA101,3,0022B106,,,
336,0022BAA101,4,0022B105,,,
300,0022BAA101,5,0022B112,,,
286,0022BAA101,6,0022B104,,,
304,0022BAA101,7,0022B099,,,
344,0022BAA101,8,0022B100,,,
67,0022BAA101,9,0022A109補,,,
317,0022BAA101,10,0001A005補,,,
314,0022BAA101,11,0001A003補,,,
179,0022BAA101,12,0022A136補,,,
226,0022BAA101,13,0022B001,,,
262,0022BAA101,14,0022B016,,,
230,0022BAA101,15,0022B012,,,
266,0022BAA101,16,0022B003,,,
195,0022BAA101,17,0022B006,,,
238,0022BAA101,18,0022B025,,,
212,0022BAA101,19,0022B020,,,
175,0022BAA101,20,0022A089補,,,
161,0022BAA101,21,0022A140補,,,
202,0022BAA101,22,0022B002,,,
242,0022BAA101,23,0022B017,,,
196,0022BAA101,24,0022B013,,,
197,0022BAA101,25,0022B009,,,
274,0022BAA101,26,0022B014,,,
292,0022BAA101,27,0022B004,,,
275,0022BAA101,28,0022B011,,,
166,0022BAA102,1,0022A007補,,,
343,0022BAA102,2,0022B044,,,
305,0022BAA102,3,0022B055,,,
293,0022BAA102,4,0022B054,,,
73,0022BAA102,5,0022A006補,,,
141,0022BAA102,6,0022A018補,,,
240,0022BAA102,7,0022B047,,,
301,0022BAA102,8,0022B056,,,
287,0022BAA102,9,0022B053,,,
139,0022BAA102,10,0022B048,,,
168,0022BAA102,11,0022A001補,,,
88,0022BAA102,12,0022A042補,,,
216,0022BAA102,13,0022B123,,,
79,0022BAA102,14,0022A040補,,,
69,0022BAA102,15,0022A049補,,,
311,0022BAA102,16,0022B121,,,
206,0022BAA102,17,0022B120,,,
339,0022BAA102,18,0022B125,,,
263,0022BAA102,19,0022B072,,,
233,0022BAA102,20,0022B061,,,
209,0022BAA102,21,0022B060,,,
215,0022BAA102,22,0022B057,,,
222,0022BAA102,23,0022B065,,,
279,0022BAA102,24,0022B068,,,
271,0022BAA102,25,0022B062,,,
332,0022BAA102,26,0022B073,,,
204,0022BAA102,27,0022B049,,,
183,0022BAA103,1,0022A071補,,,
82,0022BAA103,2,0022A079補,,,
184,0022BAA103,3,0022A112補,,,
157,0022BAA103,4,0022A124補,,,
163,0022BAA103,5,0022A072補,,,
70,0022BAA103,6,0022A075補,,,
185,0022BAA103,7,0022A120補,,,
160,0022BAA103,8,0022A121補,,,
234,0022BAA103,9,0022B064,,,
283,0022BAA103,10,0022B077,,,
253,0022BAA103,11,0022B074,,,
295,0022BAA103,12,0022B084,,,
207,0022BAA103,13,0022B083,,,
198,0022BAA103,14,0022B059,,,
259,0022BAA103,15,0022B076,,,
264,0022BAA103,16,0022B070,,,
244,0022BAA103,17,0022B063,,,
294,0022BAA103,18,0022B081,,,
337,0022BAA103,19,0022B043,,,
211,0022BAA103,20,0022B050,,,
218,0022BAA103,21,0022B067,,,
250,0022BAA103,22,0022B080,,,
338,0022BAA103,23,0022B071,,,
199,0022BAA103,24,0022B058,,,
310,0022BAA103,25,0022B082,,,
296,0022BAA103,26,0022B079,,,
288,0022BAA103,27,0022B066,,,
109,0022BAA103,28,0022B075,,,
251,0022BAA103,29,0022B045,,,
329,0022BAA104,1,0001A015補,,,
224,0022BAA104,2,0022B108,,,
261,0022BAA104,3,0022B101,,,
285,0022BAA104,4,0022B109,,,
298,0022BAA104,5,0022B111,,,
302,0022BAA104,6,0022B039,,,
297,0022BAA104,7,0022B103,,,
243,0022BAA104,8,0022B007,,,
232,0022BAA104,9,0022B117,,,
217,0022BAA104,10,0022B114,,,
260,0022BAA104,11,0022B095,,,
257,0022BAA104,12,0022B094,,,
164,0022BAA104,13,0022A084補,,,
270,0022BAA104,14,0022B085,,,
239,0022BAA104,15,0022B115,,,
241,0022BAA104,16,0022B088,,,
299,0022BAA104,17,0022B098,,,
214,0022BAA104,18,0022B090,,,
289,0022BAA104,19,0022B097,,,
267,0022BAA104,20,0022B116,,,
223,0022BAA104,21,0022B093,,,
210,0022BAA104,22,0022B089,,,
231,0022BAA104,23,0022B122,,,
229,0022BAA104,24,0022B086,,,
342,0022BAA104,25,0022B113,,,
248,0022BAA104,26,0022B096,,,
245,0022BAA104,27,0022B087,,,
340,0022BAA104,28,0022B124,,,
276,0022BAA104,29,0022B091,,,
432,0022BAA105,1,0001A018補,,,
273,0022BAA105,2,0022B102,,,
249,0022BAA105,3,0022B110,,,
134,0022BAA105,4,0022A058補,,,
52,0022BAA105,5,0022A066補,,,
333,0022BAA105,6,0022B028,,,
225,0022BAA105,7,0022B029,,,
303,0022BAA105,8,0022B038,,,
228,0022BAA105,9,0022B032,,,
227,0022BAA105,10,0022B040,,,
201,0022BAA105,11,0022B042,,,
247,0022BAA105,12,0022B022,,,
268,0022BAA105,13,0022B019,,,
291,0022BAA105,14,0022B033,,,
265,0022BAA105,15,0022B027,,,
307,0022BAA105,16,0022B021,,,
258,0022BAA105,17,0022B035,,,
246,0022BAA105,18,0022B046,,,
306,0022BAA105,19,0022B018,,,
221,0022BAA105,20,0022B024,,,
208,0022BAA105,21,0022B026,,,
200,0022BAA105,22,0022B030,,,
205,0022BAA105,23,0022B041,,,
280,0022BAA105,24,0022B023,,,
278,0022BAA105,25,0022B037,,,
203,0022BAA105,26,0022B034,,,
255,0022BAA105,27,0022B031,,,
269,0022BAA105,28,0022B015,,,
334,0022BAA105,29,0022B036,,,
337,0023AAA101,1,0022B043補,,,
271,0023AAA101,2,0022B062補,,,
390,0023AAA101,3,0023A066,,,
290,0023AAA101,4,0022B078補,,,
252,0023AAA101,5,0022B069補,,,
284,0023AAA101,6,0022B052補,,,
312,0023AAA101,7,0022B092補,,,
288,0023AAA101,8,0022B066補,,,
413,0023AAA101,9,0023A085,,,
375,0023AAA101,10,0023A025,,,
371,0023AAA101,11,0023A084,,,
409,0023AAA101,12,0023A083,,,
377,0023AAA101,13,0023A081,,,
358,0023AAA101,14,0023A024,,,
425,0023AAA101,15,0023A023,,,
323,0023AAA101,16,0001A009補,,,
422,0023AAA101,17,0023A028,,,
384,0023AAA101,18,0023A020,,,
351,0023AAA101,19,0023A027,,,
407,0023AAA101,20,0023A021,,,
420,0023AAA101,21,0023A082,,,
419,0023AAA101,22,0023A015,,,
341,0023AAA101,23,0022B118補,,,
364,0023AAA101,24,0023A018,,,
361,0023AAA101,25,0023A016,,,
347,0023AAA101,26,0023A017,,,
402,0023AAA101,27,0023A022,,,
394,0023AAA101,28,0023A019,,,
230,0023AAA102,1,0022B012補,,,
179,0023AAA102,2,0022A136補,,,
329,0023AAA102,3,0001A015補,,,
129,0023AAA102,4,0023A071,,,
362,0023AAA102,5,0023A075,,,
423,0023AAA102,6,0023A080,,,
380,0023AAA102,7,0023A078,,,
363,0023AAA102,8,0023A079,,,
272,0023AAA102,9,0022B008補,,,
213,0023AAA102,10,0022B005補,,,
256,0023AAA102,11,0022B010補,,,
424,0023AAA102,12,0023A061,,,
385,0023AAA102,13,0023A064,,,
428,0023AAA102,14,0023A067,,,
398,0023AAA102,15,0023A058,,,
414,0023AAA102,16,0023A055,,,
1110,0026AAA104,35,0026A053,,,
1167,0026BAA101,1,0026B144,,,
1148,0026BAA101,2,0026A049補,,,
1192,0026BAA101,3,0026A063補,,,
1151,0026BAA101,4,0026B151,,,
1404,0026BAA101,5,0026B153,,,
1247,0026BAA101,6,0026B148,,,
1224,0026BAA101,7,0026B142,,,
1136,0026BAA101,8,0026A050補,,,
1242,0026BAA101,9,0026A058補,,,
1393,0026BAA101,10,0026B145,,,
1261,0026BAA101,11,0026B146,,,
1280,0026BAA101,12,0026B152,,,
1394,0026BAA101,13,0026B143,,,
998,0026BAA101,14,0026A031補,,,
1251,0026BAA101,15,0026B122,,,
1291,0026BAA101,16,0026B129,,,
1320,0026BAA101,17,0026B136,,,
1295,0026BAA101,18,0026B128,,,
1334,0026BAA101,19,0026B113,,,
1347,0026BAA101,20,0026B116,,,
1369,0026BAA101,21,0026B119,,,
1312,0026BAA101,22,0026B126,,,
1298,0026BAA101,23,0026B118,,,
1337,0026BAA101,24,0026B115,,,
1166,0026BAA101,25,0026B120,,,
1310,0026BAA101,26,0026B117,,,
1360,0026BAA101,27,0026B121,,,
1276,0026BAA101,28,0026B131,,,
1222,0026BAA101,29,0026B134,,,
1284,0026BAA101,30,0026B130,,,
1241,0026BAA101,31,0026B123,,,
1362,0026BAA101,32,0026B114,,,
1336,0026BAA101,33,0026B139,,,
1343,0026BAA101,34,0026B135,,,
1395,0026BAA102,1,0026B150,,,
1359,0026BAA102,2,0026B154,,,
1319,0026BAA102,3,0026B149,,,
1316,0026BAA102,4,0026B141,,,
1199,0026BAA102,5,0026A039補,,,
1170,0026BAA102,6,0026B010,,,
1302,0026BAA102,7,0026B022,,,
1294,0026BAA102,8,0026B001,,,
1348,0026BAA102,9,0026B077,,,
1184,0026BAA102,10,0026B004,,,
1273,0026BAA102,11,0026B005,,,
1345,0026BAA102,12,0026B020,,,
1385,0026BAA102,13,0026B008,,,
1245,0026BAA102,14,0026B024,,,
1315,0026BAA102,15,0026B026,,,
1255,0026BAA102,16,0026B014,,,
1300,0026BAA102,17,0026B025,,,
1263,0026BAA102,18,0026B076,,,
1296,0026BAA102,19,0026B006,,,
1371,0026BAA102,20,0026B017,,,
1226,0026BAA102,21,0026B015,,,
1137,0026BAA102,22,0026A062補,,,
1010,0026BAA102,23,0025B041補,,,
1344,0026BAA102,24,0026B028,,,
1322,0026BAA102,25,0026B003,,,
1341,0026BAA102,26,0026B009,,,
1228,0026BAA102,27,0026B012,,,
1188,0026BAA102,28,0026B021,,,
1274,0026BAA102,29,0026B018,,,
1339,0026BAA102,30,0026B016,,,
1340,0026BAA102,31,0026B011,,,
1324,0026BAA102,32,0026B007,,,
1285,0026BAA102,33,0026B002,,,
1283,0026BAA102,34,0026B027,,,
1250,0026BAA103,1,0026A111補,,,
1500,0026BAA103,2,0001A030補,,,
1327,0026BAA103,3,0026B140,,,
1368,0026BAA103,4,0026B137,,,
1186,0026BAA103,5,0026B138,,,
1202,0026BAA103,6,0026A074補,,,
1123,0026BAA103,7,0026A084補,,,
1256,0026BAA103,8,0026A083補,,,
1304,0026BAA103,9,0026B046,,,
1231,0026BAA103,10,0026B045,,,
1366,0026BAA103,11,0026B033,,,
1223,0026BAA103,12,0026B043,,,
1287,0026BAA103,13,0026B034,,,
1272,0026BAA103,14,0026B039,,,
1390,0026BAA103,15,0026B037,,,
1328,0026BAA103,16,0026B036,,,
1254,0026BAA103,17,0026B041,,,
1387,0026BAA103,18,0026B038,,,
1314,0026BAA103,19,0026B035,,,
1181,0026BAA103,20,0026B040,,,
1268,0026BAA103,21,0026B029,,,
1138,0026BAA103,22,0026A064補,,,
1317,0026BAA103,23,0026B031,,,
1299,0026BAA103,24,0026B053,,,
1275,0026BAA103,25,0026B047,,,
1288,0026BAA103,26,0026B042,,,
1176,0026BAA103,27,0026B032,,,
1331,0026BAA103,28,0026B044,,,
1227,0026BAA103,29,0026B054,,,
1259,0026BAA103,30,0026B052,,,
1342,0026BAA103,31,0026B051,,,
1400,0026BAA103,32,0026B050,,,
1406,0026BAA103,33,0026B049,,,
1307,0026BAA103,34,0026B055,,,
1405,0026BAA104,1,0026B103,,,
1150,0026BAA104,2,0026B106,,,
1193,0026BAA104,3,0026B099,,,
1323,0026BAA104,4,0026B159,,,
1165,0026BAA104,5,0026B167,,,
1056,0026BAA104,6,0026A088補,,,
1402,0026BAA104,7,0026B107,,,
1185,0026BAA104,8,0026B100,,,
1187,0026BAA104,9,0026B088,,,
1248,0026BAA104,10,0026B094,,,
1297,0026BAA104,11,0026B112,,,
1253,0026BAA104,12,0026B098,,,
1172,0026BAA104,13,0026B105,,,
456,0026BAA104,14,0023B066補,,,
717,0026BAA104,15,0024B023補,,,
1349,0026BAA104,16,0026B111,,,
1290,0026BAA104,17,0026B086,,,
1352,0026BAA104,18,0026B087,,,
1240,0026BAA104,19,0026B089,,,
1321,0026BAA104,20,0026B093,,,
1330,0026BAA104,21,0026B092,,,
1162,0026BAA104,22,0026B095,,,
1246,0026BAA104,23,0026B108,,,
1232,0026BAA104,24,0026B090,,,
1282,0026BAA104,25,0026B101,,,
1177,0026BAA104,26,0026B096,,,
1180,0026BAA104,27,0026B109,,,
1179,0026BAA104,28,0026B110,,,
1071,0026BAA104,29,0025B023補,,,
1266,0026BAA104,30,0026B091,,,
1126,0026BAA104,31,0026B085,,,
1252,0026BAA104,32,0026B104,,,
956,0026BAA104,33,0025B014補,,,
1220,0026BAA105,1,0026A102補,,,
1383,0026BAA105,2,0026B157,,,
1243,0026BAA105,3,0026B168,,,
1356,0026BAA105,4,0026B162,,,
1301,0026BAA105,5,0026B166,,,
1039,0026BAA105,6,0026B155,,,
1289,0026BAA105,7,0026B161,,,
1293,0026BAA105,8,0026B160,,,
1358,0026BAA105,9,0026B158,,,
1155,0026BAA105,10,0026A008補,,,
1303,0026BAA105,11,0026B156,,,
1346,0026BAA105,12,0026B084,,,
1388,0026BAA105,13,0026B165,,,
1370,0026BAA105,14,0026B080,,,
1171,0026BAA105,15,0026A112補,,,
1040,0026BAA105,16,0026A018補,,,
1313,0026BAA105,17,0026B063,,,
1221,0026BAA105,18,0026B071,,,
1178,0026BAA105,19,0026B068,,,
1398,0026BAA105,20,0026B062,,,
1163,0026BAA105,21,0026B061,,,
1260,0026BAA105,22,0026B069,,,
1380,0026BAA105,23,0026B083,,,
1308,0026BAA105,24,0026B059,,,
1175,0026BAA105,25,0026B057,,,
1305,0026BAA105,26,0026B079,,,
1168,0026BAA105,27,0026B058,,,
1281,0026BAA105,28,0026B070,,,
1351,0026BAA105,29,0026B074,,,
1230,0026BAA105,30,0026B060,,,
1318,0026BAA105,31,0026B067,,,
1376,0026BAA105,32,0026B075,,,
1183,0026BAA105,33,0026B081,,,
1335,0026BAA105,34,0026B013,,,
1374,0027AAA101,1,0027A012,,,
1377,0027AAA101,2,0027A013,,,
1151,0027AAA101,3,0026B151補,,,
1192,0027AAA101,4,0026A063補,,,
1254,0027AAA101,5,0026B041補,,,
1300,0027AAA101,6,0026B025補,,,
1348,0027AAA101,7,0026B077補,,,
1258,0027AAA101,8,0026B023補,,,
1344,0027AAA101,9,0026B028補,,,
1229,0027AAA101,10,0027A062,,,
1437,0027AAA101,11,0027A064,,,
1386,0027AAA101,12,0027A065,,,
1419,0027AAA101,13,0027A014,,,
1431,0027AAA101,14,0027A015,,,
1473,0027AAA101,15,0027A022,,,
1491,0027AAA101,16,0027A003,,,
1461,0027AAA101,17,0027A006,,,
1397,0027AAA101,18,0027A011,,,
1403,0027AAA101,19,0027A008,,,
1467,0027AAA101,20,0027A028,,,
1465,0027AAA101,21,0027A005,,,
1466,0027AAA101,22,0027A009,,,
1444,0027AAA101,23,0027A007,,,
1216,0027AAA101,24,0027A017,,,
1392,0027AAA101,25,0027A018,,,
1375,0027AAA101,26,0027A001,,,
1479,0027AAA101,27,0027A010,,,
1488,0027AAA101,28,0027A027,,,
1619,0027AAA101,29,0001A031補,,,
572,0027AAA101,30,0024A037補,,,
914,0027AAA101,31,0027A002,,,
1286,0027AAA102,1,0026B030補,,,
1173,0027AAA102,2,0027A067,,,
1413,0027AAA102,3,0027A099,,,
1452,0027AAA102,4,0027A058,,,
1410,0027AAA102,5,0027A068,,,
1363,0027AAA102,6,0026B056補,,,
1379,0027AAA102,7,0026B048補,,,
1235,0027AAA102,8,0026B078補,,,
1307,0027AAA102,9,0026B055補,,,
1310,0027AAA102,10,0026B117補,,,
1474,0027AAA102,11,0027A063,,,
1332,0027AAA102,12,0026B125補,,,
1334,0027AAA102,13,0026B113補,,,
1337,0027AAA102,14,0026B115補,,,
1354,0027AAA102,15,0026B133補,,,
1448,0027AAA102,16,0027A025,,,
