序號,路期,號碼,備註,路考日期,路考項目,
23914,0141AAA105,4,0141A029,9/12/18 0:00,2,
23949,0141AAA105,5,0141A018,9/12/18 0:00,2,
23759,0141AAA105,6,0141A017,9/12/18 0:00,2,
23962,0141AAA105,7,0141A021,9/12/18 0:00,2,
23973,0141AAA105,8,0141A027,9/12/18 0:00,2,
23996,0141AAA105,9,0141A026,9/12/18 0:00,2,
23916,0141AAA105,10,0141A011,9/12/18 0:00,2,
23964,0141AAA105,11,0141A030,9/12/18 0:00,2,
23959,0141AAA105,12,0141A020,9/12/18 0:00,2,
23985,0141AAA105,13,0141A007,9/12/18 0:00,2,
23910,0141AAA105,14,0141A032,9/12/18 0:00,2,
23908,0141AAA105,15,0141A013,9/12/18 0:00,2,
23754,0141AAA106,1,0140B006補,9/13/18 0:00,1,
23788,0141AAA106,2,0140B008補,9/13/18 0:00,1,
23872,0141AAA106,3,0140B001補,9/13/18 0:00,2,
23814,0141AAA106,4,0140B078補,9/13/18 0:00,2,
24009,0141AAA106,5,0141A078,9/13/18 0:00,2,
24000,0141AAA106,6,0141A073,9/13/18 0:00,2,
23869,0141AAA106,7,0141A084,9/13/18 0:00,2,
23984,0141AAA106,8,0141A071,9/13/18 0:00,2,
23812,0141AAA106,9,0141A091,9/13/18 0:00,2,
23915,0141AAA106,10,0141A093,9/13/18 0:00,2,
23938,0141AAA106,11,0141A080,9/13/18 0:00,2,
23963,0141AAA106,12,0141A067,9/13/18 0:00,2,
23889,0141AAA107,1,0140B101補,9/13/18 0:00,1,
23692,0141AAA107,2,0140A037補,9/13/18 0:00,1,
23605,0141AAA107,3,0140B062補,9/13/18 0:00,2,
23858,0141AAA107,4,0140B066補,9/13/18 0:00,2,
23791,0141AAA107,5,0140B069補,9/13/18 0:00,2,
23805,0141AAA107,6,0140B060補,9/13/18 0:00,2,
23806,0141AAA107,7,0140B057補,9/13/18 0:00,2,
23967,0141AAA107,8,0141A106,9/13/18 0:00,2,
23979,0141AAA107,9,0141A107,9/13/18 0:00,2,
23821,0141AAA107,10,0140B059補,9/13/18 0:00,2,
23961,0141AAA107,11,0141A087,9/13/18 0:00,2,
23676,0141AAA107,12,0141A081,9/13/18 0:00,2,
23866,0141AAA107,13,0141A090,9/13/18 0:00,2,
23951,0141AAA107,14,0141A088,9/13/18 0:00,2,
23861,0141AAA108,1,0140B122補,9/13/18 0:00,1,
23809,0141AAA108,2,0140B123補,9/13/18 0:00,1,
23811,0141AAA108,3,0140B115補,9/13/18 0:00,2,
23832,0141AAA108,4,0140B076補,9/13/18 0:00,2,
23789,0141AAA108,5,0140B077補,9/13/18 0:00,2,
23987,0141AAA108,6,0141A033,9/13/18 0:00,2,
23977,0141AAA108,7,0141A037,9/13/18 0:00,2,
23947,0141AAA108,8,0141A028,9/13/18 0:00,2,
23980,0141AAA108,9,0141A108,9/13/18 0:00,2,
24010,0141AAA108,10,0141A109,9/13/18 0:00,2,
24012,0141AAA108,11,0141A110,9/13/18 0:00,2,
23948,0141AAA108,12,0141A105,9/13/18 0:00,2,
23860,0141AAA108,13,0140B121補,9/13/18 0:00,2,
23779,0141AAA108,14,0140B119補,9/13/18 0:00,2,
23725,0141AAA109,1,0140A053補,9/13/18 0:00,1,
23708,0141AAA109,2,0140A045補,9/13/18 0:00,1,
23893,0141AAA109,3,0140B112補,9/13/18 0:00,1,
23668,0141AAA109,4,0139B051補,9/13/18 0:00,1,
23991,0141AAA109,5,0141A079,9/13/18 0:00,2,
23998,0141AAA109,6,0141A089,9/13/18 0:00,2,
23941,0141AAA109,7,0141A075,9/13/18 0:00,2,
23937,0141AAA109,8,0141A082,9/13/18 0:00,2,
23920,0141AAA109,9,0141A083,9/13/18 0:00,2,
23969,0141AAA109,10,0141A092,9/13/18 0:00,2,
23921,0141AAA109,11,0141A034,9/13/18 0:00,2,
24005,0141AAA109,12,0141A035,9/13/18 0:00,2,
24004,0141AAA109,13,0141A036,9/13/18 0:00,2,
24006,0141AAA106,13,0141A086,9/13/18 0:00,2,
23995,0141AAA102,16,0141A074,9/12/18 0:00,2,
23778,0141BAA101,1,0140B043補,10/1/18 0:00,1,
23936,0141BAA101,2,0141A044補,10/1/18 0:00,1,
23953,0141BAA101,3,0141A045補,10/1/18 0:00,1,
23968,0141BAA101,4,0141A060補,10/1/18 0:00,2,
24023,0141BAA101,5,0141B012,10/1/18 0:00,2,
24038,0141BAA101,6,0141B013,10/1/18 0:00,2,
24018,0141BAA101,7,0141B017,10/1/18 0:00,2,
24032,0141BAA101,8,0141B010,10/1/18 0:00,2,
24031,0141BAA101,9,0141B037,10/1/18 0:00,2,
23873,0141BAA101,10,0141A041補,10/1/18 0:00,2,
23879,0141BAA101,11,0140B152補,10/1/18 0:00,2,
24040,0141BAA101,12,0141B015,10/1/18 0:00,2,
23924,0141BAA101,13,0141B016,10/1/18 0:00,2,
24039,0141BAA101,14,0141B024,10/1/18 0:00,2,
23982,0141BAA101,15,0141B009,10/1/18 0:00,2,
23999,0141BAA101,16,0141B008,10/1/18 0:00,2,
23928,0141BAA101,17,0141A039補,10/1/18 0:00,2,
23708,0141BAA102,1,0140A045補,10/1/18 0:00,1,
23668,0141BAA102,2,0139B051補,10/1/18 0:00,1,
24000,0141BAA102,3,0141A073補,10/1/18 0:00,1,
23791,0141BAA102,4,0140B069補,10/1/18 0:00,2,
23605,0141BAA102,5,0140B062補,10/1/18 0:00,2,
23740,0141BAA102,6,0140B058補,10/1/18 0:00,2,
23932,0141BAA102,7,0141A003補,10/1/18 0:00,2,
23955,0141BAA102,8,0141B036,10/1/18 0:00,2,
23885,0141BAA102,9,0141A070補,10/1/18 0:00,2,
23969,0141BAA102,10,0141A092補,10/1/18 0:00,2,
24024,0141BAA102,11,0141B019,10/1/18 0:00,2,
24035,0141BAA102,12,0141B022,10/1/18 0:00,2,
24045,0141BAA102,13,0141B025,10/1/18 0:00,2,
24048,0141BAA102,14,0141B020,10/1/18 0:00,2,
24015,0141BAA102,15,0141B021,10/1/18 0:00,2,
24017,0141BAA102,16,0141B023,10/1/18 0:00,2,
23929,0141BAA102,17,0141A001補,10/1/18 0:00,2,
23995,0141BAA103,1,0141A074補,10/1/18 0:00,1,
23948,0141BAA103,2,0141A105補,10/1/18 0:00,1,
23860,0141BAA103,3,0140B121補,10/1/18 0:00,1,
23811,0141BAA103,4,0140B115補,10/1/18 0:00,1,
23835,0141BAA103,5,0140B097補,10/1/18 0:00,2,
24037,0141BAA103,6,0141B032,10/1/18 0:00,2,
24041,0141BAA103,7,0141B030,10/1/18 0:00,2,
24016,0141BAA103,8,0141B026,10/1/18 0:00,2,
24019,0141BAA103,9,0141B033,10/1/18 0:00,2,
24025,0141BAA103,10,0141B027,10/1/18 0:00,2,
24028,0141BAA103,11,0141B039,10/1/18 0:00,2,
24034,0141BAA103,12,0141B005,10/1/18 0:00,2,
24027,0141BAA103,13,0141B006,10/1/18 0:00,2,
24046,0141BAA103,14,0141B028,10/1/18 0:00,2,
24036,0141BAA103,15,0141B029,10/1/18 0:00,2,
24011,0141BAA103,16,0141B031,10/1/18 0:00,2,
24030,0141BAA103,17,0141B034,10/1/18 0:00,2,
23926,0141BAA104,1,0141A004補,10/1/18 0:00,1,
23994,0141BAA104,2,0141A023補,10/1/18 0:00,1,
23916,0141BAA104,3,0141A011補,10/1/18 0:00,1,
23923,0141BAA104,4,0141A053補,10/1/18 0:00,2,
24002,0141BAA104,5,0141A064補,10/1/18 0:00,2,
23973,0141BAA104,6,0141A027補,10/1/18 0:00,2,
23910,0141BAA104,7,0141A032補,10/1/18 0:00,2,
23954,0141BAA104,8,0141B035,10/1/18 0:00,2,
24042,0141BAA104,9,0141B040,10/1/18 0:00,2,
22846,0141BAA104,10,0131A057補,10/1/18 0:00,2,
23907,0141BAA104,11,0141A065補,10/1/18 0:00,2,
23808,0141BAA104,12,0141A054補,10/1/18 0:00,2,
24026,0141BAA104,13,0141B038,10/1/18 0:00,2,
24001,0141BAA104,14,0141B002,10/1/18 0:00,2,
24022,0141BAA104,15,0141B003,10/1/18 0:00,2,
24029,0141BAA104,16,0141B007,10/1/18 0:00,2,
24044,0141BAA104,17,0141B004,10/1/18 0:00,2,
24029,0142BAA101,1,0141B007補,11/5/18 0:00,1,
24053,0142BAA101,2,0142A035補,11/5/18 0:00,1,
24094,0142BAA101,3,0142B001,11/5/18 0:00,2,
24122,0142BAA101,4,0142B010,11/5/18 0:00,2,
24109,0142BAA101,5,0142B033,11/5/18 0:00,2,
24115,0142BAA101,6,0142B035,11/5/18 0:00,2,
24100,0142BAA101,7,0142B004,11/5/18 0:00,2,
24106,0142BAA101,8,0142B002,11/5/18 0:00,2,
24121,0142BAA101,9,0142B003,11/5/18 0:00,2,
24107,0142BAA101,10,0142B005,11/5/18 0:00,2,
24120,0142BAA101,11,0142B007,11/5/18 0:00,2,
24116,0142BAA101,12,0142B006,11/5/18 0:00,2,
24088,0142BAA101,13,0142B015,11/5/18 0:00,2,
24117,0142BAA101,14,0142B030,11/5/18 0:00,2,
24113,0142BAA101,15,0142B031,11/5/18 0:00,2,
24114,0142BAA101,16,0142B032,11/5/18 0:00,2,
24061,0142BAA102,1,0142A028補,11/5/18 0:00,1,
23936,0142BAA102,2,0141A044補,11/5/18 0:00,1,
24097,0142BAA102,3,0142B016,11/5/18 0:00,2,
24090,0142BAA102,4,0142B014,11/5/18 0:00,2,
24096,0142BAA102,5,0142B020,11/5/18 0:00,2,
24098,0142BAA102,6,0142B013,11/5/18 0:00,2,
24064,0142BAA102,7,0142A017補,11/5/18 0:00,2,
23316,0142BAA102,8,0137A020補,11/5/18 0:00,2,
23665,0142BAA102,9,0139B011補,11/5/18 0:00,2,
24110,0142BAA102,10,0142B009,11/5/18 0:00,2,
24123,0142BAA102,11,0142B012,11/5/18 0:00,2,
24111,0142BAA102,12,0142B021,11/5/18 0:00,2,
24101,0142BAA102,13,0142B017,11/5/18 0:00,2,
24095,0142BAA102,14,0142B018,11/5/18 0:00,2,
24118,0142BAA102,15,0142B011,11/5/18 0:00,2,
24093,0142BAA102,16,0142B019,11/5/18 0:00,2,
24076,0142BAA103,1,0142A020補,11/5/18 0:00,1,
24019,0142BAA103,2,0141B033補,11/5/18 0:00,1,
24054,0142BAA103,3,0142A013補,11/5/18 0:00,2,
20300,0142BAA103,4,0141A014補,11/5/18 0:00,2,
24124,0142BAA103,5,0142B008,11/5/18 0:00,2,
24068,0142BAA103,6,0142A029補,11/5/18 0:00,2,
24102,0142BAA103,7,0142B034,11/5/18 0:00,2,
24083,0142BAA103,8,0142A005補,11/5/18 0:00,2,
24105,0142BAA103,9,0142B026,11/5/18 0:00,2,
24125,0142BAA103,10,0142B024,11/5/18 0:00,2,
24126,0142BAA103,11,0142B025,11/5/18 0:00,2,
24092,0142BAA103,12,0142B028,11/5/18 0:00,2,
24108,0142BAA103,13,0142B029,11/5/18 0:00,2,
24119,0142BAA103,14,0142B027,11/5/18 0:00,2,
24091,0142BAA103,15,0142B022,11/5/18 0:00,2,
24099,0142BAA103,16,0142B023,11/5/18 0:00,2,
24096,0143AAA101,1,0142B020補,11/16/18 0:00,1,
23504,0143AAA101,2,0138B031補,11/16/18 0:00,2,
24122,0143AAA101,3,0142B010補,11/16/18 0:00,2,
24113,0143AAA101,4,0142B031補,11/16/18 0:00,2,
24164,0143AAA101,5,0143A038,11/16/18 0:00,2,
24346,0145BAA102,15,0145B025,2/15/19 0:00,2,
24330,0145BAA102,16,0145B009,2/15/19 0:00,2,
23509,0145BAA103,1,0138B012補,2/15/19 0:00,1,
24306,0145BAA103,2,0145A001補,2/15/19 0:00,1,
24320,0145BAA103,3,0145A006補,2/15/19 0:00,1,
24056,0145BAA103,4,0142A021補,2/15/19 0:00,2,
23710,0145BAA103,5,0141A112補,2/15/19 0:00,2,
24305,0145BAA103,6,0145A012補,2/15/19 0:00,2,
24252,0145BAA103,7,0144A012補,2/15/19 0:00,2,
24335,0145BAA103,8,0145B026,2/15/19 0:00,2,
24347,0145BAA103,9,0145B029,2/15/19 0:00,2,
24334,0145BAA103,10,0145B028,2/15/19 0:00,2,
24348,0145BAA103,11,0145B006,2/15/19 0:00,2,
24325,0145BAA103,12,0145B018,2/15/19 0:00,2,
24329,0145BAA103,13,0145B004,2/15/19 0:00,2,
24326,0145BAA103,14,0145B001,2/15/19 0:00,2,
24331,0145BAA103,15,0145B002,2/15/19 0:00,2,
24338,0145BAA103,16,0145B005,2/15/19 0:00,2,
24049,0145BAA103,17,0142A001補,2/15/19 0:00,2,
24335,0146AAA101,1,0145B026補,2/27/19 0:00,2,
24364,0146AAA101,2,0146A004,2/27/19 0:00,2,
24380,0146AAA101,3,0146A008,2/27/19 0:00,2,
24367,0146AAA101,4,0146A006,2/27/19 0:00,2,
24412,0146AAA101,5,0146A012,2/27/19 0:00,2,
24369,0146AAA101,6,0146A007,2/27/19 0:00,2,
24392,0146AAA101,7,0146A010,2/27/19 0:00,2,
24355,0146AAA101,8,0146A013,2/27/19 0:00,2,
24372,0146AAA101,9,0146A001,2/27/19 0:00,2,
24381,0146AAA101,10,0146A002,2/27/19 0:00,2,
24389,0146AAA101,11,0146A005,2/27/19 0:00,2,
24388,0146AAA101,12,0146A009,2/27/19 0:00,2,
24357,0146AAA101,13,0146A011,2/27/19 0:00,2,
24299,0146AAA101,14,0144B021補,2/27/19 0:00,2,
24056,0146AAA102,1,0142A021補,2/27/19 0:00,1,
24307,0146AAA102,2,0145A020補,2/27/19 0:00,2,
24403,0146AAA102,3,0146A032,2/27/19 0:00,2,
24417,0146AAA102,4,0146A050,2/27/19 0:00,2,
24416,0146AAA102,5,0146A051,2/27/19 0:00,2,
24415,0146AAA102,6,0146A052,2/27/19 0:00,2,
24394,0146AAA102,7,0146A035,2/27/19 0:00,2,
24376,0146AAA102,8,0146A034,2/27/19 0:00,2,
24359,0146AAA102,9,0146A030,2/27/19 0:00,2,
24390,0146AAA102,10,0146A028,2/27/19 0:00,2,
24405,0146AAA102,11,0146A036,2/27/19 0:00,2,
24373,0146AAA102,12,0146A031,2/27/19 0:00,2,
24391,0146AAA102,13,0146A027,2/27/19 0:00,2,
24398,0146AAA102,14,0146A026,2/27/19 0:00,2,
24363,0146AAA102,15,0146A029,2/27/19 0:00,2,
24383,0146AAA102,16,0146A033,2/27/19 0:00,2,
24142,0146AAA103,1,0143B035補,2/27/19 0:00,1,
24365,0146AAA103,2,0146A015,2/27/19 0:00,2,
24397,0146AAA103,3,0146A049,2/27/19 0:00,2,
24408,0146AAA103,4,0146A048,2/27/19 0:00,2,
24368,0146AAA103,5,0146A022,2/27/19 0:00,2,
24375,0146AAA103,6,0146A020,2/27/19 0:00,2,
24361,0146AAA103,7,0146A014,2/27/19 0:00,2,
24409,0146AAA103,8,0146A024,2/27/19 0:00,2,
24384,0146AAA103,9,0146A019,2/27/19 0:00,2,
24378,0146AAA103,10,0146A016,2/27/19 0:00,2,
24366,0146AAA103,11,0146A018,2/27/19 0:00,2,
24406,0146AAA103,12,0146A023,2/27/19 0:00,2,
24401,0146AAA103,13,0146A025,2/27/19 0:00,2,
24349,0146AAA103,14,0146A017,2/27/19 0:00,2,
24385,0146AAA103,15,0146A021,2/27/19 0:00,2,
24356,0146AAA104,1,0145B014補,2/27/19 0:00,1,
24377,0146AAA104,2,0146A047,2/27/19 0:00,2,
24351,0146AAA104,3,0145B027補,2/27/19 0:00,2,
24402,0146AAA104,4,0146A044,2/27/19 0:00,2,
24382,0146AAA104,5,0146A046,2/27/19 0:00,2,
24393,0146AAA104,6,0146A037,2/27/19 0:00,2,
24197,0146AAA104,7,0143B016補,2/27/19 0:00,2,
24387,0146AAA104,8,0146A045,2/27/19 0:00,2,
24651,0149AAA103,1,0148B005補,6/11/19 0:00,1,
24689,0149AAA103,2,0148B012補,6/11/19 0:00,2,
24614,0149AAA103,3,0148A023補,6/11/19 0:00,2,
24663,0149AAA103,4,0149A040,6/11/19 0:00,2,
24701,0149AAA103,5,0149A037,6/11/19 0:00,2,
24714,0149AAA103,6,0149A036,6/11/19 0:00,2,
24697,0149AAA103,7,0149A030,6/11/19 0:00,2,
24759,0149AAA103,8,0149A034,6/11/19 0:00,2,
24600,0149AAA103,9,0148A026補,6/11/19 0:00,2,
23671,0149AAA103,10,0139B050補,6/11/19 0:00,2,
24627,0149AAA103,11,0148A028補,6/11/19 0:00,2,
24704,0149AAA103,12,0149A029,6/11/19 0:00,2,
24744,0149AAA103,13,0149A039,6/11/19 0:00,2,
24753,0149AAA103,14,0149A031,6/11/19 0:00,2,
24649,0149AAA103,15,0149A032,6/11/19 0:00,2,
24723,0149AAA103,16,0149A033,6/11/19 0:00,2,
24763,0149AAA103,17,0149A035,6/11/19 0:00,2,
24691,0149AAA104,1,0148B002補,6/11/19 0:00,1,
24677,0149AAA104,2,0148B043補,6/11/19 0:00,2,
24719,0149AAA104,3,0149A016,6/11/19 0:00,2,
24698,0149AAA104,4,0149A028,6/11/19 0:00,2,
24718,0149AAA104,5,0149A027,6/11/19 0:00,2,
24710,0149AAA104,6,0149A025,6/11/19 0:00,2,
24730,0149AAA104,7,0149A017,6/11/19 0:00,2,
24754,0149AAA104,8,0149A019,6/11/19 0:00,2,
24324,0149AAA104,9,0145A010補,6/11/19 0:00,2,
24752,0149AAA104,10,0149A026,6/11/19 0:00,2,
24756,0149AAA104,11,0149A022,6/11/19 0:00,2,
24750,0149AAA104,12,0149A023,6/11/19 0:00,2,
24702,0149AAA104,13,0149A020,6/11/19 0:00,2,
24711,0149AAA104,14,0149A015,6/11/19 0:00,2,
24713,0149AAA104,15,0149A021,6/11/19 0:00,2,
24767,0149AAA104,16,0149A024,6/11/19 0:00,2,
24717,0149AAA104,17,0149A018,6/11/19 0:00,2,
24650,0149AAA105,1,0148B047補,6/11/19 0:00,1,
24628,0149AAA105,2,0148A042補,6/11/19 0:00,2,
24760,0149AAA105,3,0149A057,6/11/19 0:00,2,
24726,0149AAA105,4,0149A058,6/11/19 0:00,2,
24751,0149AAA105,5,0149A056,6/11/19 0:00,2,
24742,0149AAA105,6,0149A041,6/11/19 0:00,2,
24747,0149AAA105,7,0149A048,6/11/19 0:00,2,
24703,0149AAA105,8,0149A050,6/11/19 0:00,2,
24556,0149AAA105,9,0147B045補,6/11/19 0:00,2,
24737,0149AAA105,10,0149A043,6/11/19 0:00,2,
24715,0149AAA105,11,0149A047,6/11/19 0:00,2,
24727,0149AAA105,12,0149A045,6/11/19 0:00,2,
24743,0149AAA105,13,0149A042,6/11/19 0:00,2,
24607,0149AAA105,14,0148A037補,6/11/19 0:00,2,
24728,0149AAA105,15,0149A044,6/11/19 0:00,2,
24757,0149AAA105,16,0149A049,6/11/19 0:00,2,
24705,0149AAA105,17,0149A046,6/11/19 0:00,2,
24659,0149BAA101,1,0148B016補,6/28/19 0:00,1,
23791,0149BAA101,2,0140B069補,6/28/19 0:00,2,
24709,0149BAA101,3,0149A051補,6/28/19 0:00,2,
24706,0149BAA101,4,0149A052補,6/28/19 0:00,2,
24811,0149BAA101,5,0149B025,6/28/19 0:00,2,
24827,0149BAA101,6,0149B032,6/28/19 0:00,2,
24772,0149BAA101,7,0149B040,6/28/19 0:00,2,
24817,0149BAA101,8,0149B026,6/28/19 0:00,2,
24835,0149BAA101,9,0149B037,6/28/19 0:00,2,
24829,0149BAA101,10,0149B033,6/28/19 0:00,2,
24779,0149BAA101,11,0149B031,6/28/19 0:00,2,
24819,0149BAA101,12,0149B027,6/28/19 0:00,2,
24787,0149BAA101,13,0149B038,6/28/19 0:00,2,
24791,0149BAA101,14,0149B029,6/28/19 0:00,2,
24790,0149BAA101,15,0149B030,6/28/19 0:00,2,
24802,0149BAA101,16,0149B034,6/28/19 0:00,2,
24813,0149BAA101,17,0149B035,6/28/19 0:00,2,
24786,0149BAA101,18,0149B036,6/28/19 0:00,2,
24723,0149BAA102,1,0149A033補,6/28/19 0:00,1,
24708,0149BAA102,2,0149A054補,6/28/19 0:00,1,
24707,0149BAA102,3,0149A002補,6/28/19 0:00,2,
24731,0149BAA102,4,0149A062補,6/28/19 0:00,2,
24882,0150AAA104,7,0150A032,7/22/19 0:00,2,
24919,0150AAA104,8,0150A050,7/22/19 0:00,2,
24920,0150AAA104,9,0150A082,7/22/19 0:00,2,
24806,0150AAA104,10,0150A030,7/22/19 0:00,2,
24904,0150AAA104,11,0150A031,7/22/19 0:00,2,
24879,0150AAA104,12,0150A046,7/22/19 0:00,2,
24901,0150AAA104,13,0150A043,7/22/19 0:00,2,
24880,0150AAA104,14,0150A044,7/22/19 0:00,2,
24973,0150AAA104,15,0150A049,7/22/19 0:00,2,
24683,0150AAA105,1,0149B051補,7/23/19 0:00,1,
23469,0150AAA105,2,0138A011補,7/23/19 0:00,2,
24966,0150AAA105,3,0150A005,7/23/19 0:00,2,
24945,0150AAA105,4,0150A002,7/23/19 0:00,2,
24914,0150AAA105,5,0150A003,7/23/19 0:00,2,
24913,0150AAA105,6,0150A004,7/23/19 0:00,2,
24894,0150AAA105,7,0150A009,7/23/19 0:00,2,
24883,0150AAA105,8,0150A010,7/23/19 0:00,2,
24959,0150AAA105,9,0150A013,7/23/19 0:00,2,
24972,0150AAA105,10,0150A006,7/23/19 0:00,2,
24876,0150AAA105,11,0150A008,7/23/19 0:00,2,
24910,0150AAA105,12,0150A014,7/23/19 0:00,2,
24957,0150AAA105,13,0150A053,7/23/19 0:00,2,
24962,0150AAA105,14,0150A052,7/23/19 0:00,2,
24616,0150AAA105,15,0148A007補,7/23/19 0:00,2,
24781,0150AAA106,1,0149B050補,7/23/19 0:00,2,
24856,0150AAA106,2,0149B057補,7/23/19 0:00,2,
24934,0150AAA106,3,0150A015,7/23/19 0:00,2,
24895,0150AAA106,4,0150A025,7/23/19 0:00,2,
24732,0150AAA106,5,0150A026,7/23/19 0:00,2,
24958,0150AAA106,6,0150A022,7/23/19 0:00,2,
24854,0150AAA106,7,0150A018,7/23/19 0:00,2,
24922,0150AAA106,8,0150A020,7/23/19 0:00,2,
24948,0150AAA106,9,0150A021,7/23/19 0:00,2,
24963,0150AAA106,10,0150A091,7/23/19 0:00,2,
24952,0150AAA106,11,0150A089,7/23/19 0:00,2,
24967,0150AAA106,12,0150A090,7/23/19 0:00,2,
24911,0150AAA106,13,0150A094,7/23/19 0:00,2,
24987,0150AAA106,14,0150A092,7/23/19 0:00,2,
24969,0150AAA106,15,0150A093,7/23/19 0:00,2,
24794,0150AAA107,1,0149B020補,7/23/19 0:00,2,
24863,0150AAA107,2,0149B021補,7/23/19 0:00,2,
24587,0150AAA107,3,0150A098,7/23/19 0:00,2,
24986,0150AAA107,4,0150A100,7/23/19 0:00,2,
24927,0150AAA107,5,0150A097,7/23/19 0:00,2,
24983,0150AAA107,6,0150A096,7/23/19 0:00,2,
24984,0150AAA107,7,0150A099,7/23/19 0:00,2,
23961,0150AAA107,8,0141A087補,7/23/19 0:00,2,
24874,0150AAA107,9,0150A068,7/23/19 0:00,2,
24862,0150AAA107,10,0150A069,7/23/19 0:00,2,
24897,0150AAA107,11,0150A071,7/23/19 0:00,2,
24979,0150AAA107,12,0150A072,7/23/19 0:00,2,
24905,0150AAA107,13,0150A073,7/23/19 0:00,2,
24804,0150AAA107,14,0150A074,7/23/19 0:00,2,
24924,0150AAA107,15,0150A075,7/23/19 0:00,2,
24704,0150AAA108,1,0149A029補,7/23/19 0:00,2,
24818,0150AAA108,2,0149B022補,7/23/19 0:00,2,
24851,0150AAA108,3,0149B019補,7/23/19 0:00,2,
24848,0150AAA108,4,0149B014補,7/23/19 0:00,2,
24801,0150AAA108,5,0150A056,7/23/19 0:00,2,
24917,0150AAA108,6,0150A054,7/23/19 0:00,2,
24968,0150AAA108,7,0150A055,7/23/19 0:00,2,
24951,0150AAA108,8,0150A057,7/23/19 0:00,2,
24849,0150AAA108,9,0150A058,7/23/19 0:00,2,
24872,0150AAA108,10,0150A059,7/23/19 0:00,2,
24978,0150AAA108,11,0150A060,7/23/19 0:00,2,
24953,0150AAA108,12,0150A062,7/23/19 0:00,2,
24864,0150AAA108,13,0150A067,7/23/19 0:00,2,
24887,0150AAA108,14,0150A070,7/23/19 0:00,2,
24815,0150AAA108,15,0149B023補,7/23/19 0:00,2,
24824,0150AAA109,1,0149B017補,7/23/19 0:00,2,
24831,0150AAA109,2,0149B061補,7/23/19 0:00,2,
24974,0150AAA109,3,0150A027,7/23/19 0:00,2,
24875,0150AAA109,4,0150A001,7/23/19 0:00,2,
24912,0150AAA109,5,0150A017,7/23/19 0:00,2,
24892,0150AAA109,6,0150A023,7/23/19 0:00,2,
24890,0150AAA109,7,0150A024,7/23/19 0:00,2,
24812,0150AAA109,8,0150A012,7/23/19 0:00,2,
24873,0150AAA109,9,0150A007,7/23/19 0:00,2,
24836,0150AAA109,10,0150A061,7/23/19 0:00,2,
24888,0150AAA109,11,0150A076,7/23/19 0:00,2,
24906,0150AAA109,12,0150A063,7/23/19 0:00,2,
24907,0150AAA109,13,0150A065,7/23/19 0:00,2,
24921,0150AAA109,14,0150A077,7/23/19 0:00,2,
24912,0150BAA101,1,0150A017補,8/12/19 0:00,1,
24892,0150BAA101,2,0150A023補,8/12/19 0:00,2,
23922,0150BAA101,3,0141A016補,8/12/19 0:00,2,
24815,0150BAA101,4,0149B023補,8/12/19 0:00,2,
25173,0150BAA101,5,0150B137,8/12/19 0:00,2,
25129,0150BAA101,6,0150B092,8/12/19 0:00,2,
25096,0150BAA101,7,0150B085,8/12/19 0:00,2,
25172,0150BAA101,8,0150B139,8/12/19 0:00,2,
25056,0150BAA101,9,0150B087,8/12/19 0:00,2,
25067,0150BAA101,10,0150B089,8/12/19 0:00,2,
25058,0150BAA101,11,0150B088,8/12/19 0:00,2,
25027,0150BAA101,12,0150B132,8/12/19 0:00,2,
25163,0150BAA101,13,0150B133,8/12/19 0:00,2,
25152,0150BAA101,14,0150B131,8/12/19 0:00,2,
25151,0150BAA101,15,0150B130,8/12/19 0:00,2,
24914,0150BAA102,1,0150A003補,8/12/19 0:00,1,
24890,0150BAA102,2,0150A024補,8/12/19 0:00,2,
24972,0150BAA102,3,0150A006補,8/12/19 0:00,2,
24962,0150BAA102,4,0150A052補,8/12/19 0:00,2,
25092,0150BAA102,5,0150B091,8/12/19 0:00,2,
25174,0150BAA102,6,0150B098,8/12/19 0:00,2,
25085,0150BAA102,7,0150B094,8/12/19 0:00,2,
24893,0150BAA102,8,0150A019補,8/12/19 0:00,2,
25103,0150BAA102,9,0150B096,8/12/19 0:00,2,
25132,0150BAA102,10,0150B083,8/12/19 0:00,2,
25131,0150BAA102,11,0150B086,8/12/19 0:00,2,
25144,0150BAA102,12,0150B084,8/12/19 0:00,2,
25077,0150BAA102,13,0150B093,8/12/19 0:00,2,
25028,0150BAA102,14,0150B090,8/12/19 0:00,2,
25055,0150BAA102,15,0150B097,8/12/19 0:00,2,
25057,0150BAA102,16,0150B082,8/12/19 0:00,2,
24790,0150BAA103,1,0149B030補,8/12/19 0:00,1,
24987,0150BAA103,2,0150A092補,8/12/19 0:00,2,
24951,0150BAA103,3,0150A057補,8/12/19 0:00,2,
24944,0150BAA103,4,0150B058,8/12/19 0:00,2,
25185,0150BAA103,5,0150B061,8/12/19 0:00,2,
24994,0150BAA103,6,0150B063,8/12/19 0:00,2,
25019,0150BAA103,7,0150B064,8/12/19 0:00,2,
25036,0150BAA103,8,0150B065,8/12/19 0:00,2,
25007,0150BAA103,9,0150B066,8/12/19 0:00,2,
25042,0150BAA103,10,0150B068,8/12/19 0:00,2,
25004,0150BAA103,11,0150B069,8/12/19 0:00,2,
25179,0150BAA103,12,0150B071,8/12/19 0:00,2,
25083,0150BAA103,13,0150B060,8/12/19 0:00,2,
25158,0150BAA103,14,0150B138,8/12/19 0:00,2,
